Site,Layer,Unit,GridX,GridY,X (nm),Y (nm),EdgeDistance (nm),Area (nm2),MinorLength,MajorLength,Eccentricity ,RMSDeviation,RMSDeviationPercentage,ROI Deviation,StdSlope
2,42,0,21,2,1.33E-06,1.77E-06,0,11213.8902,113.2290268,126.0981296,0.440110248,0.785102091,0.622612004,41.03601194,0.517910586
2,42,0,22,2,1.49E-06,1.77E-06,0,11852.9936,113.7770924,132.6426951,0.514031572,0.873250565,0.658348026,42.59971339,0.551512908
2,42,0,23,2,1.65E-06,1.77E-06,0,11466.348,114.5593993,127.4396322,0.43809083,0.687330307,0.539337956,41.91053817,0.46894376
2,42,0,24,2,1.81E-06,1.77E-06,0,11324.2577,117.1123028,123.1168068,0.308484992,0.605268797,0.491621585,41.93329282,0.493898973
2,42,0,25,2,1.96E-06,1.77E-06,0,11348.8207,114.3725022,126.3395232,0.424817781,0.633164408,0.501160992,43.41565996,0.637353989
2,42,0,0,3,-1.89E-06,1.64E-06,0,11706.4541,116.6324403,127.7956657,0.408746732,1.338549271,1.047413669,29.96562801,0.381127146
2,42,0,1,3,-1.73E-06,1.65E-06,0,11476.7085,117.22288,124.656545,0.340162058,0.49770294,0.399259373,31.49254697,0.425925614
2,42,0,2,3,-1.57E-06,1.64E-06,0,11824.1455,120.167627,125.2830735,0.282833933,0.712644804,0.568827683,31.75108123,0.504919805
2,42,0,3,3,-1.41E-06,1.65E-06,0,12152.1494,121.8813808,126.9479977,0.279694553,1.141881298,0.899487443,31.40062792,0.347508002
2,42,0,4,3,-1.26E-06,1.65E-06,0,12068.7444,122.6049604,125.3326345,0.207492913,0.75946968,0.60596323,31.0242979,0.374834117
2,42,0,5,3,-1.10E-06,1.64E-06,0,12029.1088,121.7790393,125.7682536,0.249862881,0.927453422,0.737430468,32.24481473,0.450158944
2,42,0,6,3,-9.41E-07,1.64E-06,0,11706.8729,119.329847,124.9113608,0.295585777,0.88158565,0.705768991,31.1604953,0.451408473
2,42,0,7,3,-7.87E-07,1.64E-06,0,12306.4645,119.586357,131.0272984,0.408668778,0.99431884,0.75886388,29.42623116,0.394215021
2,42,0,8,3,-6.30E-07,1.65E-06,0,11975.6386,121.4876295,125.5095415,0.251122443,1.189041631,0.947371503,31.00576446,0.470240673
2,42,0,9,3,-4.72E-07,1.64E-06,0,12221.9653,121.7764559,127.7873416,0.303090408,1.206038627,0.943785677,30.6373361,0.467259613
2,42,0,10,3,-3.14E-07,1.64E-06,0,11674.4003,119.8877345,123.9852288,0.254959418,1.202295037,0.969708286,30.38243336,0.408537647
2,42,0,11,3,-1.58E-07,1.64E-06,0,12099.7627,119.6545345,128.7531346,0.369242749,1.021334924,0.793250531,30.1158549,0.452768516
2,42,0,12,3,3.76E-10,1.64E-06,0,11553.0008,114.9345123,127.9836427,0.439912503,1.106397557,0.864483565,30.29389296,0.481846662
2,42,0,13,3,1.58E-07,1.64E-06,0,11754.9987,121.3199176,123.3674534,0.181434942,1.405627001,1.139382359,30.72978369,0.532548544
2,42,0,14,3,3.14E-07,1.64E-06,0,11925.3917,117.077523,129.6908235,0.430179637,0.870413263,0.671144834,29.21199812,0.554826362
2,42,0,15,3,4.70E-07,1.64E-06,0,11806.2073,113.5066242,132.4339458,0.515181607,0.807627369,0.609834106,30.16930501,0.529169544
2,42,0,16,3,6.24E-07,1.64E-06,0,11890.0049,116.7422522,129.6773384,0.435369691,1.002156213,0.772807512,31.20072691,0.499782689
2,42,0,17,3,7.82E-07,1.64E-06,0,12246.5536,120.4964379,129.404625,0.364610289,1.449780091,1.120346426,30.58771755,0.341210019
2,42,0,18,3,9.38E-07,1.64E-06,0,12023.0351,113.5940978,134.7623164,0.538036054,0.708957624,0.526080022,31.33638474,0.536952547
2,42,0,19,3,1.10E-06,1.64E-06,0,11713.6707,119.0717005,125.2548574,0.310310087,0.563500573,0.44988321,32.08364639,0.484041363
2,42,0,20,3,1.25E-06,1.64E-06,0,11719.3316,117.3089293,127.1984718,0.386591422,0.563536385,0.443037072,33.03100866,0.497540636
2,42,0,21,3,1.41E-06,1.64E-06,0,11674.0859,120.7528481,123.0936422,0.194090479,0.694453401,0.56416675,35.01903296,0.541308064
2,42,0,22,3,1.57E-06,1.64E-06,0,11904.6456,118.9237503,127.4553275,0.359715028,1.121870005,0.880206443,35.14371591,0.332089242
2,42,0,23,3,1.72E-06,1.65E-06,0,11629.5428,116.8694261,126.6986106,0.386186456,1.117966922,0.882382938,34.87145784,0.382953916
2,42,0,24,3,1.88E-06,1.65E-06,0,11789.0945,121.8184632,123.2189361,0.150340538,0.834432609,0.677195109,35.24111396,0.344816273
2,42,0,25,3,2.04E-06,1.65E-06,0,11934.3073,120.3545549,126.2539006,0.302107216,0.740608451,0.586602431,35.09601034,0.535614128
2,42,0,0,4,-1.96E-06,1.52E-06,0,12470.1601,115.8427927,137.0607589,0.534461232,1.19543163,0.872191019,30.93355118,0.444736766
2,42,0,1,4,-1.81E-06,1.52E-06,0,12607.0418,125.8915773,127.5048303,0.158571389,2.039435881,1.599496958,34.05416818,0.652126424
2,42,0,2,4,-1.65E-06,1.52E-06,0,12271.6454,120.3442182,129.8337756,0.375283822,2.144173628,1.651475988,34.74127504,0.704597149
2,42,0,3,4,-1.49E-06,1.52E-06,0,12178.6351,119.0634813,130.2357336,0.405229134,1.208045566,0.927583799,33.64945165,0.68133873
2,42,0,4,4,-1.33E-06,1.52E-06,0,11435.4278,116.1337952,125.3729713,0.376770902,1.183182852,0.943730406,33.23589514,0.412159146
2,42,0,5,4,-1.18E-06,1.52E-06,0,11887.6556,117.585984,128.7214069,0.406856541,0.817930103,0.635426634,33.32060468,0.513928138
2,42,0,6,4,-1.02E-06,1.52E-06,0,11644.9947,116.1015334,127.7060461,0.416510158,1.301895437,1.019446985,33.48533109,0.615593206
2,42,0,7,4,-8.64E-07,1.51E-06,0,12059.8343,119.2893399,128.7211252,0.375735412,1.459104562,1.133539316,32.83456725,0.589229268
2,42,0,8,4,-7.13E-07,1.52E-06,0,10986.1588,112.1121427,124.7680364,0.438841237,2.743875598,2.199181518,30.73276845,0.677038127
2,42,0,9,4,-5.52E-07,1.52E-06,0,12279.089,121.9102027,128.2437511,0.310378065,1.550972927,1.209394543,31.45176314,0.402262989
2,42,0,10,4,-3.96E-07,1.51E-06,0,12355.8381,118.3877024,132.8849313,0.454191873,2.009915835,1.512523516,31.24996284,0.501694062
2,42,0,11,4,-2.38E-07,1.52E-06,0,11666.082,112.3050056,132.2622886,0.528218812,0.906865715,0.685657057,29.4759951,0.396734565
2,42,0,12,4,-7.95E-08,1.52E-06,0,12063.7972,119.4326113,128.608958,0.370959008,0.780622589,0.60697373,29.91350505,0.446865043
2,42,0,13,4,7.84E-08,1.52E-06,0,12217.0336,120.1110501,129.5069047,0.37394965,1.439611217,1.111609624,29.20145165,0.426516617
2,42,0,14,4,2.36E-07,1.52E-06,0,12401.0363,120.9691872,130.5248899,0.375579482,1.465818002,1.123017996,28.35015855,0.388574712
2,42,0,15,4,3.89E-07,1.52E-06,0,12350.5699,117.6438219,133.6681676,0.474754141,1.26640157,0.947421958,28.1752073,0.41711679
2,42,0,16,4,5.47E-07,1.51E-06,0,13250.5041,125.2885584,134.6576743,0.36648817,1.9904353,1.478144718,29.01526172,0.404320682
2,42,0,17,4,7.02E-07,1.52E-06,0,12285.5925,121.7175684,128.5147451,0.320909828,1.090128309,0.848251543,29.53938455,0.452548792
2,42,0,18,4,8.59E-07,1.51E-06,0,12043.9921,115.4042671,132.8797233,0.495712539,1.161554074,0.874139444,28.87211634,0.332444512
2,42,0,19,4,1.01E-06,1.52E-06,0,11711.743,120.6720677,123.573373,0.215419517,0.98186187,0.794557796,30.80773576,0.489810101
2,42,0,20,4,1.17E-06,1.52E-06,0,12016.962,121.8780136,125.5392242,0.23974408,1.02836308,0.819156791,29.6400189,0.391177444
2,42,0,21,4,1.33E-06,1.52E-06,0,11395.1279,117.2216335,123.771757,0.321000534,1.07600308,0.869344596,31.09616803,0.453860648
2,42,0,22,4,1.49E-06,1.52E-06,0,11383.6914,114.6408755,126.4310482,0.421676755,1.585861376,1.254329058,30.84126066,0.456386596
2,42,0,23,4,1.64E-06,1.52E-06,0,12587.5725,124.3482885,128.8879437,0.26306439,1.119825953,0.868836853,33.28890265,0.382208842
2,42,0,24,4,1.80E-06,1.52E-06,0,11487.2639,115.64257,126.4762516,0.404942466,1.057435235,0.836074142,33.06646045,0.36454271
2,42,0,25,4,1.96E-06,1.52E-06,0,11359.6511,118.46073,122.0957954,0.242194335,0.965515983,0.790785612,32.6489562,0.346621558
2,42,0,0,5,-1.89E-06,1.39E-06,0,11719.3129,121.4225214,122.8890043,0.154027212,1.012585254,0.823983611,32.95361538,0.450782992
2,42,0,1,5,-1.73E-06,1.39E-06,0,11948.079,115.5112895,131.6993929,0.480338976,1.156743364,0.878320954,31.67152574,0.453917803
2,42,0,2,5,-1.57E-06,1.39E-06,0,12195.7925,120.0810403,129.3140475,0.37108195,0.593213646,0.458738751,32.01910042,0.538379053
2,42,0,3,5,-1.42E-06,1.39E-06,0,11436.5625,120.1831526,121.1607736,0.126777276,1.246292801,1.028627305,32.0613124,0.435417865
2,42,0,4,5,-1.26E-06,1.39E-06,0,11821.5801,121.1396759,124.2508136,0.222376678,1.00217741,0.806576135,33.29659923,0.450052804
2,42,0,5,5,-1.10E-06,1.39E-06,0,12116.3971,121.9247078,126.52953,0.267323873,1.589223281,1.256009787,33.00088306,0.51340673
2,42,0,6,5,-9.48E-07,1.39E-06,0,12320.7711,119.8634661,130.8763504,0.401514297,1.163241049,0.888809204,31.27547794,0.517064091
2,42,0,7,5,-7.87E-07,1.39E-06,0,12064.2822,117.7348367,130.4687858,0.430902478,1.050419631,0.805111832,32.23717369,0.539072851
2,42,0,8,5,-6.29E-07,1.39E-06,0,12000.5282,114.6184691,133.3078978,0.510626666,1.042938734,0.782353297,29.30220948,0.26815676
2,42,0,9,5,-4.73E-07,1.39E-06,0,12139.2529,122.9851267,125.6751716,0.205794374,0.985313509,0.784016044,29.7592672,0.408650433
2,42,0,10,5,-3.16E-07,1.39E-06,0,11275.5811,112.9757456,127.0760879,0.457829218,1.679079305,1.321318064,31.31123059,0.516578198
2,42,0,11,5,-1.59E-07,1.39E-06,0,11937.5868,115.7022095,131.3666158,0.473566457,1.293661761,0.984772085,30.7569573,0.509500859
2,42,0,12,5,-1.83E-09,1.39E-06,0,11967.6048,119.6324296,127.3703781,0.343238048,1.964473477,1.542331511,31.19398768,0.548384967
2,42,0,13,5,1.54E-07,1.39E-06,0,12472.5165,121.361801,130.8525513,0.373897858,1.20626765,0.921852603,30.27188055,0.358912288
2,42,0,14,5,3.12E-07,1.39E-06,0,12581.8642,120.4709773,132.9758214,0.423360041,0.712554088,0.535852368,30.12139218,0.332376654
2,42,0,15,5,4.68E-07,1.39E-06,0,12240.0944,123.0102386,126.693294,0.23936621,1.036869489,0.818409133,30.53862912,0.445905087
2,42,0,16,5,6.23E-07,1.39E-06,0,11951.5264,117.7384093,129.2454699,0.412478365,0.862910166,0.667652155,29.38809135,0.363714188
2,42,0,17,5,7.84E-07,1.39E-06,0,11930.0055,118.6205557,128.0533103,0.376695151,0.739429308,0.577438651,30.01775354,0.355211332
2,42,0,18,5,9.38E-07,1.39E-06,0,11927.7209,117.9083287,128.8021483,0.402495269,1.216473668,0.944451381,30.36484917,0.476048303
2,42,0,19,5,1.10E-06,1.39E-06,0,11896.5929,119.8268541,126.409165,0.318483124,0.729955313,0.577454422,32.58285449,0.36695699
2,42,0,20,5,1.25E-06,1.39E-06,0,11458.2531,119.3560264,122.2317926,0.215640397,0.651173322,0.532736458,31.58650775,0.338689913
2,42,0,21,5,1.41E-06,1.39E-06,0,12071.5085,119.7502296,128.3498336,0.359879704,0.809921928,0.631026862,31.63333891,0.434685362
2,42,0,22,5,1.56E-06,1.39E-06,0,12042.3836,121.3854908,126.3152537,0.276643757,0.991351464,0.784823238,33.13916862,0.341181342
2,42,0,23,5,1.72E-06,1.39E-06,0,11500.06,117.9238725,124.1676593,0.313116056,0.813524712,0.65518245,34.35417133,0.314320712
2,42,0,24,5,1.88E-06,1.39E-06,0,11634.01,114.4865076,129.3853922,0.465878332,0.569744732,0.440347031,33.57650605,0.40211837
2,42,0,25,5,2.03E-06,1.39E-06,0,11658.033,117.2662997,126.5791511,0.3764753,1.123027161,0.887213377,34.9202843,0.391867359
2,42,0,0,6,-1.97E-06,1.26E-06,0,11701.8518,120.1871871,123.9671293,0.245057635,0.996418622,0.803776475,32.20007973,0.538816828
2,42,0,1,6,-1.81E-06,1.26E-06,0,12207.6488,119.9573423,129.5732377,0.37804321,0.96834111,0.747331106,35.07725937,0.574098766
2,42,0,2,6,-1.65E-06,1.26E-06,0,12513.4314,123.7357566,128.763069,0.276698175,1.239844687,0.962888425,34.77146288,0.421210399
2,42,0,3,6,-1.49E-06,1.26E-06,0,11871.4099,120.3903244,125.551191,0.283763414,1.310316835,1.043651458,33.50454774,0.529412978
2,42,0,4,6,-1.34E-06,1.26E-06,0,12035.7133,122.0724413,125.5348549,0.233242056,0.841271632,0.670149842,34.47708747,0.515021333
2,42,0,5,6,-1.18E-06,1.26E-06,0,11721.2983,118.4086016,126.0383145,0.342644521,1.381887432,1.09640266,33.82539907,0.572297518
2,42,0,6,6,-1.02E-06,1.26E-06,0,12001.7507,118.5281138,128.9238749,0.393405357,1.042764274,0.808821698,33.61529583,0.459416877
2,42,0,7,6,-8.66E-07,1.26E-06,0,12448.3127,118.697649,133.5298905,0.458058718,1.088427433,0.815118944,33.37804768,0.515361404
2,42,0,8,6,-7.10E-07,1.26E-06,0,12115.2662,118.2238781,130.4781765,0.423102932,1.07023949,0.820244058,34.58159671,0.506813059
2,42,0,9,6,-5.52E-07,1.26E-06,0,12046.4597,120.6352285,127.1438629,0.315850715,0.841959424,0.662210039,33.93254623,0.502845144
2,42,0,10,6,-3.93E-07,1.26E-06,0,11956.504,118.5049756,128.4629082,0.386035355,0.77561485,0.603765601,34.16133925,0.564223253
2,42,0,11,6,-2.38E-07,1.26E-06,0,11822.8856,122.1704375,123.2161058,0.130003444,1.285307366,1.043132598,33.69539953,0.457278799
2,42,0,12,6,-8.33E-08,1.26E-06,0,12199.7048,118.4475966,131.139399,0.429179964,0.895116142,0.682568434,34.93876332,0.472568313
2,42,0,13,6,7.35E-08,1.26E-06,0,12105.1276,121.7529275,126.5901977,0.273795413,0.827491758,0.653677593,34.27262794,0.337227836
2,42,0,14,6,2.31E-07,1.26E-06,0,11501.5034,116.2531587,125.9679231,0.385089907,1.125067419,0.893138023,34.6707248,0.581396417
2,42,0,15,6,3.89E-07,1.26E-06,0,11878.8374,117.3666736,128.8662713,0.412928767,0.535281624,0.415377599,35.03391837,0.428883735
2,42,0,16,6,5.45E-07,1.26E-06,0,11927.6739,119.0626516,127.5528966,0.358740173,0.624297401,0.489441963,35.65756397,0.462333981
2,42,0,17,6,7.02E-07,1.26E-06,0,11468.6086,119.1772958,122.5257376,0.232185506,1.030367387,0.840939551,34.38505097,0.49215117
2,42,0,18,6,8.60E-07,1.26E-06,0,12161.7027,119.3713737,129.7192153,0.391380544,0.617192951,0.475791462,35.73342397,0.521780448
2,42,0,19,6,1.02E-06,1.26E-06,0,11664.6018,116.6271549,127.3445479,0.401544749,1.112058995,0.87326785,35.7424385,0.403808233
2,42,0,20,6,1.17E-06,1.26E-06,0,11653.4808,119.6210306,124.0389968,0.264511825,1.192490887,0.961383853,37.03025781,0.388609833
2,42,0,21,6,1.33E-06,1.26E-06,0,11938.1187,117.4176568,129.4531444,0.42106981,0.924224977,0.713945561,36.48652928,0.343970975
2,42,0,22,6,1.48E-06,1.26E-06,0,12394.4551,122.2513649,129.0873963,0.321105628,1.17346168,0.909044348,38.16052824,0.3131766
2,42,0,23,6,1.64E-06,1.26E-06,0,11717.6674,115.2812321,129.4174023,0.454453002,0.655349878,0.506384664,39.29644955,0.377580789
2,42,0,24,6,1.80E-06,1.26E-06,0,11330.7613,114.1842346,126.3464566,0.428083656,0.747913785,0.591954698,38.04916174,0.391929723
2,42,0,25,6,1.95E-06,1.26E-06,0,11818.1145,119.4508935,125.9705164,0.317540081,0.82751952,0.65691524,39.24280949,0.33849299
2,42,0,0,7,-1.89E-06,1.13E-06,0,12023.8748,123.6528418,123.8085011,0.0501292,1.401923282,1.132332005,39.74562083,0.419491411
2,42,0,1,7,-1.73E-06,1.13E-06,0,11036.2764,114.7830522,122.4207175,0.347685183,0.689512032,0.563231491,44.03210633,0.491818613
2,42,0,2,7,-1.58E-06,1.13E-06,0,11435.6545,117.2223841,124.2111539,0.330703332,0.838962157,0.675432222,45.00678631,0.362057849
2,42,0,3,7,-1.42E-06,1.13E-06,0,12048.0511,117.1549016,130.9382276,0.446599184,1.086662611,0.829904781,44.79113652,0.431042168
2,42,0,4,7,-1.26E-06,1.13E-06,0,11704.9745,120.3663038,123.8156865,0.234396884,0.70885519,0.572508388,43.95719575,0.450026398
2,42,0,5,7,-1.10E-06,1.13E-06,0,11644.2288,118.0579094,125.5815277,0.340927008,0.779172404,0.620451446,43.7686777,0.460410815
2,42,0,6,7,-9.45E-07,1.13E-06,0,11759.9946,120.1763016,124.5943667,0.263935214,0.482847312,0.387535427,44.40072604,0.488260953
2,42,0,7,7,-7.86E-07,1.13E-06,0,11612.2393,115.8584559,127.6140118,0.419225944,0.897582529,0.703357348,44.61146508,0.54433781
2,42,0,8,7,-6.33E-07,1.13E-06,0,11444.8601,118.5748781,122.8932191,0.26276071,0.995377325,0.809953009,43.52410854,0.475827305
2,42,0,9,7,-4.74E-07,1.13E-06,0,11411.0479,117.0101924,124.1686487,0.334631898,0.871874089,0.702169266,44.45654686,0.48032209
2,42,0,10,7,-3.20E-07,1.13E-06,0,11845.0309,119.3619878,126.3514637,0.327986899,0.876129343,0.693406564,44.64536961,0.438005764
2,42,0,11,7,-1.59E-07,1.13E-06,0,12115.5505,120.9084662,127.5841014,0.319232016,1.23457377,0.967654869,46.1866223,0.481612128
2,42,0,12,7,-4.10E-09,1.13E-06,0,11413.2761,120.1405249,120.9569751,0.115992602,0.697142569,0.576355822,45.33990425,0.438393329
2,42,0,13,7,1.56E-07,1.13E-06,0,11488.6481,120.0468384,121.8507824,0.171434811,1.058892948,0.869007918,44.7802234,0.442451138
2,42,0,14,7,3.12E-07,1.13E-06,0,10490.9094,109.8523696,121.5944712,0.428730833,0.586426213,0.482280327,44.98773019,0.383084725
2,42,0,15,7,4.68E-07,1.13E-06,0,11133.6568,116.0797374,122.1213317,0.310639086,0.656544251,0.537616354,44.72870646,0.344443023
2,42,0,16,7,6.22E-07,1.13E-06,0,11741.2084,114.7590622,130.2674546,0.473210102,0.532504364,0.408777746,45.98539917,0.418159301
2,42,0,17,7,7.79E-07,1.13E-06,0,11661.9578,116.7915944,127.1364258,0.395114125,0.600999059,0.472719801,45.37804635,0.306814284
2,42,0,18,7,9.36E-07,1.13E-06,0,11191.9309,116.3233057,122.5034745,0.313612433,0.832374269,0.679469927,45.95499285,0.365665467
2,42,0,19,7,1.09E-06,1.13E-06,0,11548.5648,116.8932647,125.7907329,0.369407021,1.177700973,0.936238263,46.92902538,0.425880239
2,42,0,20,7,1.25E-06,1.13E-06,0,11172.7945,116.1379644,122.4891784,0.317826841,0.68269406,0.557350509,46.96882881,0.412160139
2,42,0,21,7,1.41E-06,1.13E-06,0,11155.3385,114.3407725,124.2200647,0.390814564,1.132434281,0.911635559,47.25159123,0.34969399
2,42,0,22,7,1.56E-06,1.13E-06,0,11074.4011,118.163577,119.3292035,0.139430625,0.683500701,0.572785773,47.64513343,0.409015969
2,42,0,23,7,1.72E-06,1.13E-06,0,11651.5445,118.265193,125.4401816,0.333354627,0.65547646,0.522541064,48.31264823,0.457872823
2,42,0,24,7,1.88E-06,1.13E-06,0,11915.1694,118.2144412,128.3334322,0.389205909,0.492440824,0.383719827,49.45155934,0.417048936
2,42,0,25,7,2.03E-06,1.13E-06,0,11669.5375,119.5588933,124.2744578,0.272854752,0.653881177,0.526158946,49.9934933,0.487782095
2,42,0,0,8,-1.97E-06,1.00E-06,4.45E-08,11461.0694,119.8118055,121.7967364,0.17980145,0.892677365,0.732923879,47.60102578,0.290834656
2,42,0,1,8,-1.81E-06,9.97E-07,4.55E-08,11454.0748,117.0489938,124.5955268,0.342736033,1.278220824,1.025896239,52.92912868,0.310245324
2,42,0,2,8,-1.65E-06,9.99E-07,3.73E-08,11473.651,117.759772,124.0551508,0.314512333,0.734036052,0.59170139,51.47730561,0.315149949
2,42,0,3,8,-1.49E-06,9.99E-07,3.88E-08,11714.5785,119.9602203,124.3367563,0.262981239,1.442991987,1.160551416,51.47909834,0.333856478
2,42,0,4,8,-1.34E-06,9.99E-07,4.60E-08,11584.6508,119.3467521,123.5897527,0.259776865,1.211529958,0.980283504,52.20612508,0.245631957
2,42,0,5,8,-1.18E-06,9.97E-07,3.83E-08,11945.0957,121.3642471,125.3167115,0.249168312,1.11538215,0.890050606,51.42010343,0.405036656
2,42,0,6,8,-1.02E-06,9.99E-07,4.04E-08,11647.7795,117.8915824,125.7970518,0.348908062,0.752441473,0.598139195,51.73537549,0.304492894
2,42,0,7,8,-8.66E-07,9.98E-07,4.51E-08,11430.8832,117.7926902,123.5581989,0.301905968,0.823527154,0.666509517,51.48838271,0.402894705
2,42,0,8,8,-7.09E-07,9.99E-07,4.16E-08,11219.9579,116.9267041,122.1764883,0.28998516,0.650439926,0.53237733,50.96233374,0.331588364
2,42,0,9,8,-5.52E-07,9.97E-07,4.09E-08,11430.4471,116.1438357,125.3075311,0.375381603,0.991618566,0.79134794,50.5577969,0.300071229
2,42,0,10,8,-3.97E-07,9.98E-07,4.34E-08,11600.1941,118.5737471,124.5623611,0.306338131,0.990314813,0.795035358,51.11361689,0.247057301
2,42,0,11,8,-2.41E-07,9.96E-07,4.24E-08,11268.619,114.354389,125.4665561,0.411448004,0.769621608,0.613407773,51.84790526,0.286170387
2,42,0,12,8,-8.14E-08,9.99E-07,4.13E-08,11703.4046,119.3213814,124.8832137,0.295108551,0.858855399,0.687726856,51.79536517,0.365966412
2,42,0,13,8,7.54E-08,9.96E-07,4.33E-08,11158.9125,117.6392095,120.7757924,0.226420259,1.10438227,0.914406975,51.26536133,0.401801597
2,42,0,14,8,2.31E-07,9.96E-07,4.03E-08,11465.2888,118.4831671,123.2078745,0.274270607,0.684507135,0.55557093,50.9053594,0.328495758
2,42,0,15,8,3.86E-07,9.98E-07,4.16E-08,11370.0792,117.5321149,123.1734372,0.299168903,0.640664591,0.520132104,51.42550801,0.339413662
2,42,0,16,8,5.44E-07,9.97E-07,3.72E-08,11434.6693,119.1125709,122.229527,0.224391164,0.599860833,0.490765896,50.92115466,0.42495807
2,42,0,17,8,7.02E-07,9.96E-07,4.19E-08,11480.2351,117.6109683,124.2833862,0.323252138,0.810644527,0.652254941,50.87414599,0.314892862
2,42,0,18,8,8.57E-07,9.98E-07,4.65E-08,11540.3881,117.1800642,125.3940133,0.355976554,1.360845343,1.085255434,50.38120923,0.392869551
2,42,0,19,8,1.02E-06,9.95E-07,4.01E-08,11272.8536,118.5638215,121.0575267,0.201926591,0.806092096,0.66587524,51.25295288,0.503309641
2,42,0,20,8,1.17E-06,9.97E-07,4.03E-08,11645.3003,115.3045903,128.5920787,0.442700657,0.504599318,0.392403111,51.28298306,0.391930807
2,42,0,21,8,1.33E-06,9.97E-07,4.30E-08,11224.0617,114.4419368,124.8748464,0.400142179,0.815802013,0.653295709,51.96979978,0.436094453
2,42,0,22,8,1.48E-06,9.99E-07,4.49E-08,11056.6228,111.987323,125.7082415,0.454295442,1.026675269,0.816712776,51.81983744,0.357132579
2,42,0,23,8,1.64E-06,9.97E-07,4.09E-08,11368.7049,117.5096011,123.1821447,0.29996581,1.543239042,1.252810662,51.58074439,0.377913244
2,42,0,24,8,1.80E-06,9.98E-07,4.68E-08,11484.4691,116.954486,125.0271003,0.353503814,1.664994744,1.331707077,52.06729482,0.396674575
2,42,0,25,8,1.96E-06,9.98E-07,4.45E-08,10604.9648,114.1047845,118.3356215,0.26500463,1.122777407,0.948807631,50.48257922,0.328472809
2,42,1,0,0,-1.97E-06,6.05E-07,5.23E-08,10769.2352,113.7239461,120.5710547,0.332194209,1.316685993,1.092041532,49.32271976,0.457599658
2,42,1,1,0,-1.81E-06,6.05E-07,4.80E-08,10702.6462,115.5594537,117.9222638,0.199179684,0.977782966,0.829175877,49.60847949,0.491714735
2,42,1,2,0,-1.65E-06,6.03E-07,4.82E-08,10907.0773,113.6631923,122.1795895,0.36680951,0.785759365,0.643118354,49.5390373,0.460629185
2,42,1,3,0,-1.50E-06,6.03E-07,5.51E-08,10651.8397,112.3645343,120.699504,0.36516081,1.154040081,0.956126614,48.58510362,0.579261238
2,42,1,4,0,-1.34E-06,6.04E-07,5.31E-08,10548.9968,114.146574,117.6680073,0.242812874,0.548134678,0.465831529,49.07207174,0.418076753
2,42,1,5,0,-1.18E-06,6.05E-07,5.22E-08,11018.2598,115.3354257,121.6355169,0.31765856,0.638577783,0.524992863,48.45238098,0.544634802
2,42,1,6,0,-1.02E-06,6.05E-07,4.79E-08,10781.0688,113.7782842,120.6458971,0.332576494,0.681032681,0.564488886,47.64774774,0.533282917
2,42,1,7,0,-8.72E-07,6.01E-07,5.73E-08,10202.087,112.0735365,115.9033712,0.254940819,1.168177723,1.00788934,46.72408397,0.489253909
2,42,1,8,0,-7.12E-07,6.04E-07,5.09E-08,10205.1201,110.194034,117.9152993,0.35591444,0.73721148,0.625204265,45.98955476,0.50400668
2,42,1,9,0,-5.55E-07,6.01E-07,5.44E-08,10246.3868,111.6667144,116.830741,0.294020621,1.132453337,0.969311097,46.02086369,0.436071242
2,42,1,10,0,-3.99E-07,6.04E-07,4.64E-08,10589.4694,112.6128213,119.7282077,0.339598464,1.140700407,0.952741571,46.8360278,0.520049812
2,42,1,11,0,-2.43E-07,6.01E-07,5.31E-08,10661.1757,113.9279478,119.1475034,0.292738663,0.823747234,0.6913676,47.22312651,0.551351883
2,42,1,12,0,-8.40E-08,6.04E-07,5.13E-08,10375.361,111.8667903,118.0897383,0.320338248,1.035652627,0.877004761,46.39867715,0.536586084
2,42,1,13,0,7.34E-08,6.01E-07,5.45E-08,10347.3002,110.3362315,119.4040401,0.382252836,0.695927545,0.582834169,46.52002631,0.591925811
2,42,1,14,0,2.29E-07,6.03E-07,5.47E-08,10751.651,112.0585918,122.1631205,0.398227721,1.305276604,1.068470254,47.0417905,0.512388642
2,42,1,15,0,3.85E-07,6.03E-07,5.05E-08,11192.7855,115.7946863,123.0721174,0.33877182,0.948259204,0.770490688,47.82465468,0.479216757
2,42,1,16,0,5.43E-07,6.01E-07,5.17E-08,10800.7461,114.5795016,120.0209188,0.297689459,0.934287747,0.778437423,48.25827245,0.407266879
2,42,1,17,0,6.98E-07,6.04E-07,5.14E-08,11142.3164,114.4207895,123.9882889,0.385194385,1.045089745,0.842893918,47.64548389,0.477578797
2,42,1,18,0,8.55E-07,6.03E-07,5.15E-08,11216.7725,113.1061087,126.2676128,0.444527904,0.929118925,0.735833128,47.49769656,0.526609816
2,42,1,19,0,1.01E-06,6.02E-07,5.20E-08,10454.9009,111.3425967,119.555262,0.364236379,0.983813406,0.822894274,46.8009287,0.416122171
2,42,1,20,0,1.17E-06,6.02E-07,5.12E-08,10383.8536,112.3879396,117.6383618,0.295417959,0.972491277,0.826678697,45.19234333,0.426600653
2,42,1,21,0,1.32E-06,6.06E-07,4.95E-08,10444.1714,113.3448129,117.3228113,0.258192225,1.2422543,1.058834413,46.27052044,0.530566998
