Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1146_492,6.83791962971527E-16,8.26537642374553E-16,9.86916903206142E-08,1.16210939093975E-07,7.58127484304043E-16, 2.79159132135316E-15,8.44061449796214E-16,0.996408909089027, 29.4171161651611, 0.975520833333333, 5.725098E-08, 5.554199E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1336_492,7.10077612375665E-16,8.56474076418155E-16,1.01108559295274E-07,1.19628907890856E-07,8.02010745402752E-16, 2.89408414786036E-15,8.93712085944538E-16,0.93897889450656, 0.4188012778759, 0.973960941412118, 5.725098E-08, 5.46875E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1520_490,6.46553959648999E-16,7.86379011340454E-16,9.59816062018147E-08,1.14501954695534E-07,7.22033256825727E-16, 2.64359534010113E-15,8.19236078782493E-16,0.948805857726011, 167.546539306641, 0.974683544303797, 5.810547E-08, 5.725098E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1618_492,6.60061862815014E-16,7.99521836042523E-16,9.67753714098609E-08,1.12792970297093E-07,7.60002564677669E-16, 2.70165988508792E-15,7.94410760708331E-16,0.906440542252909, 11.5700559616089, 0.979945799457995, 5.46875E-08, 5.212402E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1708_492,6.2939527184352E-16,7.68125088143136E-16,9.5774271383912E-08,1.12792970297093E-07,7.04995998620958E-16, 2.56803499386899E-15,7.95140850169305E-16,0.962650443401704, 143.891189575195, 0.970174451322454, 5.810547E-08, 5.554199E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1890_492,5.91792190057045E-16,7.27236300181144E-16,9.38579525750221E-08,1.09375001500212E-07,7.00328420377887E-16, 2.45761504442405E-15,7.40860173112612E-16,0.916581758620201, 178.396331787109, 0.960877296976882, 5.639648E-08, 5.297852E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1982_490,7.16283946262753E-16,8.63045488769189E-16,1.01609108951726E-07,1.19628907890856E-07,8.08124280961997E-16, 2.95631136263902E-15,8.94442228345071E-16,0.965291701565822, 1.02414047718048, 0.972249752229931, 5.810547E-08, 5.639648E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2264_490,7.23220437077734E-16,8.71077214976009E-16,1.01816443565902E-07,1.21337892289297E-07,7.9270444672998E-16, 2.94766647690103E-15,9.19997741759325E-16,0.981796323477696, 18.2930717468262, 0.973942969518191, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2358_490,7.07156984664094E-16,8.54283605634476E-16,1.01816443871492E-07,1.21337892289297E-07,7.92941859394674E-16, 2.86676495798044E-15,8.94442228345071E-16,0.968002299885862, 174.700088500977, 0.975818639798489, 5.554199E-08, 5.554199E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3936_492,5.662366975808E-16,6.99490336921221E-16,9.08546529046289E-08,1.09375001500212E-07,6.76505506911658E-16, 2.30949498605347E-15,7.33807670914654E-16,0.878479922736203, 21.4481105804443, 0.971195992485911, 5.383301E-08, 5.297852E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 4028_492,6.66998353629995E-16,8.09013876105128E-16,9.76905902946653E-08,1.16210939093975E-07,7.28323905012433E-16, 2.70680389860896E-15,8.44061449796214E-16,0.987577213543108, 53.8694458007813, 0.97752808988764, 5.639648E-08, 5.46875E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1800_494,5.95442974696509E-16,7.29426770964822E-16,9.18557526249876E-08,1.09375001500212E-07,7.07089017001022E-16, 2.44270906707743E-15,7.46950551761607E-16,0.93583150256154, 3.19657897949219, 0.977231875374476, 5.725098E-08, 5.639648E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3332_566,6.33776213410876E-16,7.717758727826E-16,9.47731718672801E-08,1.12792970297093E-07,6.99394200469254E-16, 2.58761066673772E-15,7.94410760708331E-16,0.988275800410548, 99.365364074707, 0.977477477477477, 5.46875E-08, 5.212402E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 642_568,6.09681034790417E-16,7.4768069416214E-16,9.47731714598264E-08,1.12792970297093E-07,7.35262206051807E-16, 2.47706787775158E-15,7.94410760708331E-16,0.89381648909527, 121.992889404297, 0.969239698200813, 5.554199E-08, 5.46875E-08, 5.46875E-08, 5.212402E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2404_568,6.37061919586394E-16,7.76886971277849E-16,9.59816059980879E-08,1.14501954695534E-07,7.58235505698926E-16, 2.56725875904398E-15,8.16826270047554E-16,0.868193103416331, 105.0615234375, 0.974316024567281, 5.725098E-08, 5.554199E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2960_568,6.68093589021834E-16,8.09744033033021E-16,9.84843558083017E-08,1.14501954695534E-07,7.62789440040088E-16, 2.75741705297004E-15,8.17775741041867E-16,0.964336178691994, 76.1321487426758, 0.975479744136461, 5.725098E-08, 5.554199E-08, 5.46875E-08, 4.956055E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3614_566,7.54252106513174E-16,9.04664433659074E-16,1.04025977722659E-07,1.23046876687738E-07,8.77619907717736E-16, 3.07662863742538E-15,9.4336282797198E-16,0.921914670691971, 110.765548706055, 0.976370510396975, 5.46875E-08, 5.725098E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 548_568,7.57537812688692E-16,9.08315218298537E-16,1.04526527888429E-07,1.23046876687738E-07,9.07192730123488E-16, 3.10821921447855E-15,9.45553149294461E-16,0.917588497849211, 118.240089416504, 0.97877358490566, 5.554199E-08, 5.895996E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 920_568,5.22792360371184E-16,6.65172961310263E-16,9.91922401807936E-08,1.16210939093975E-07,8.08019206250588E-16, 2.34832420034727E-15,6.9297051846163E-16,0.905964146267811, 71.1903228759766, 0.889993784959602, 6.152344E-08, 5.639648E-08, 5.46875E-08, 5.639648E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1846_568,6.64442804382371E-16,8.08283719177235E-16,9.88990246291999E-08,1.17919923492416E-07,7.86260949586162E-16, 2.70285940495223E-15,8.65235844109473E-16,0.927072453478343, 129.799011230469, 0.970149253731343, 5.554199E-08, 5.639648E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1940_568,7.47315615698194E-16,8.97362864380147E-16,1.03525427964343E-07,1.23046876687738E-07,8.24022685290158E-16, 3.04009568849384E-15,9.46283291694994E-16,0.982709348730577, 95.6580429077148, 0.97708830548926, 5.46875E-08, 5.725098E-08, 5.46875E-08, 5.46875E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2494_568,6.75030079836815E-16,8.18505916167733E-16,9.83984749727474E-08,1.17919923492416E-07,7.53642479771456E-16, 2.7321208863799E-15,8.66064189392328E-16,0.962256305594587, 104.611427307129, 0.973670352817272, 5.554199E-08, 5.554199E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2774_568,8.07553562249343E-16,9.64537301746276E-16,1.09152931325435E-07,1.2817382988306E-07,9.03788236966352E-16, 3.28105606510317E-15,1.02660064981954E-15,0.960879314802057, 52.1559677124023, 0.969325153374233, 5.554199E-08, 5.725098E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2868_570,7.62283832719994E-16,9.14156473721679E-16,1.04733862604468E-07,1.24755861086179E-07,8.48501163463752E-16, 3.08644165143498E-15,9.72568947509782E-16,0.97248781419089, 137.706405639648, 0.974335044330378, 5.639648E-08, 5.639648E-08, 5.46875E-08, 5.041504E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3052_570,7.49506086481872E-16,9.01743805947503E-16,1.06235512388733E-07,1.24755861086179E-07,9.02067680869818E-16, 3.09560717227035E-15,9.26178858812795E-16,0.970346809370514, 144.724868774414, 0.964755639097744, 5.46875E-08, 5.46875E-08, 5.46875E-08, 5.297852E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3148_568,7.64109225039726E-16,9.16346944505357E-16,1.05234412362784E-07,1.24755861086179E-07,8.50837050706795E-16, 3.10232468103874E-15,9.72568947509782E-16,0.986665374477795, 120.200973510742, 0.975302889095992, 5.383301E-08, 5.383301E-08, 5.46875E-08, 5.383301E-08
Enhanced_flat_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3242_568,7.25045829397466E-16,8.7399784268758E-16,1.03318093757621E-07,1.21337892289297E-07,8.15742504010105E-16, 2.9626669875607E-15,9.19997741759325E-16,0.96758359352498, 58.971492767334, 0.968780487804878, 5.383301E-08, 5.639648E-08, 5.46875E-08, 5.46875E-08
